trade_date,template,threshold,eligible_count,above_count,change_1d,change_5d,ma5,historical_percentile,historical_position
20250623,pullback_strengthening,0.75,5379,1131,26.0,192.0,1090.8,0.8059701492537313,高位
20250624,pullback_strengthening,0.75,5384,1271,140.0,215.0,1133.8,0.8222222222222222,高位
20250625,pullback_strengthening,0.75,5385,1410,139.0,325.0,1198.8,0.8455882352941176,高位
20250626,pullback_strengthening,0.75,5387,1426,16.0,349.0,1268.6,0.8467153284671532,高位
20250627,pullback_strengthening,0.75,5383,1356,-70.0,251.0,1318.8,0.8188405797101449,高位
20250630,pullback_strengthening,0.75,5384,1355,-1.0,224.0,1363.6,0.8129496402877698,高位
20250701,pullback_strengthening,0.75,5382,1344,-11.0,73.0,1378.2,0.8071428571428572,高位
20250702,pullback_strengthening,0.75,5382,1305,-39.0,-105.0,1357.2,0.7943262411347518,高位
20250703,pullback_strengthening,0.75,5382,1260,-45.0,-166.0,1324.0,0.7746478873239436,高位
20250704,pullback_strengthening,0.75,5385,1234,-26.0,-122.0,1299.6,0.7692307692307693,高位
20250707,pullback_strengthening,0.75,5384,1226,-8.0,-129.0,1273.8,0.7638888888888888,高位
20250708,pullback_strengthening,0.75,5384,1207,-19.0,-137.0,1246.4,0.7586206896551724,高位
20250709,pullback_strengthening,0.75,5387,1184,-23.0,-121.0,1222.2,0.7534246575342466,高位
20250710,pullback_strengthening,0.75,5386,1157,-27.0,-103.0,1201.6,0.7414965986394558,高位
20250711,pullback_strengthening,0.75,5389,1156,-1.0,-78.0,1186.0,0.7364864864864865,高位
20250714,pullback_strengthening,0.75,5388,1160,4.0,-66.0,1172.8,0.7449664429530202,高位
20250715,pullback_strengthening,0.75,5390,1146,-14.0,-61.0,1160.6,0.7266666666666667,高位
20250716,pullback_strengthening,0.75,5389,1118,-28.0,-66.0,1147.4,0.7152317880794702,高位
20250717,pullback_strengthening,0.75,5389,1116,-2.0,-41.0,1139.2,0.7105263157894737,高位
20250718,pullback_strengthening,0.75,5388,1141,25.0,-15.0,1136.2,0.7254901960784313,高位
20250721,pullback_strengthening,0.75,5386,1194,53.0,34.0,1143.0,0.7662337662337663,高位
20250722,pullback_strengthening,0.75,5384,1234,40.0,88.0,1160.6,0.7870967741935484,高位
20250723,pullback_strengthening,0.75,5386,1236,2.0,118.0,1184.2,0.7884615384615384,高位
20250724,pullback_strengthening,0.75,5385,1275,39.0,159.0,1216.0,0.8089171974522293,高位
20250725,pullback_strengthening,0.75,5387,1420,145.0,279.0,1271.8,0.8607594936708861,高位
20250728,pullback_strengthening,0.75,5388,1522,102.0,328.0,1337.4,0.8742138364779874,高位
20250729,pullback_strengthening,0.75,5393,1666,144.0,432.0,1423.8,0.89375,高位
20250730,pullback_strengthening,0.75,5392,1749,83.0,513.0,1526.4,0.9130434782608695,高位
20250731,pullback_strengthening,0.75,5388,1755,6.0,480.0,1622.4,0.9135802469135802,高位
20250801,pullback_strengthening,0.75,5391,1830,75.0,410.0,1704.4,0.9202453987730062,高位
20250804,pullback_strengthening,0.75,5390,1922,92.0,400.0,1784.4,0.926829268292683,高位
20250805,pullback_strengthening,0.75,5391,2009,87.0,343.0,1853.0,0.9515151515151515,高位
20250806,pullback_strengthening,0.75,5392,2122,113.0,373.0,1927.6,0.9698795180722891,高位
20250807,pullback_strengthening,0.75,5391,2201,79.0,446.0,2016.8,0.9820359281437125,高位
20250808,pullback_strengthening,0.75,5391,2253,52.0,423.0,2101.4,0.9821428571428571,高位
20250811,pullback_strengthening,0.75,5393,2304,51.0,382.0,2177.8,0.9822485207100592,高位
20250812,pullback_strengthening,0.75,5395,2347,43.0,338.0,2245.4,0.9823529411764705,高位
20250813,pullback_strengthening,0.75,5391,2273,-74.0,151.0,2275.6,0.9707602339181286,高位
20250814,pullback_strengthening,0.75,5392,2255,-18.0,54.0,2286.4,0.9651162790697675,高位
20250815,pullback_strengthening,0.75,5391,2275,20.0,22.0,2290.8,0.9710982658959537,高位
20250818,pullback_strengthening,0.75,5389,2291,16.0,-13.0,2288.2,0.9712643678160919,高位
20250819,pullback_strengthening,0.75,5392,2298,7.0,-49.0,2278.4,0.9714285714285714,高位
20250820,pullback_strengthening,0.75,5391,2316,18.0,43.0,2287.0,0.9772727272727273,高位
20250821,pullback_strengthening,0.75,5394,2358,42.0,103.0,2307.6,0.9830508474576272,高位
20250822,pullback_strengthening,0.75,5394,2429,71.0,154.0,2338.4,0.9831460674157303,高位
20250825,pullback_strengthening,0.75,5395,2477,48.0,186.0,2375.6,0.9888268156424581,高位
20250826,pullback_strengthening,0.75,5397,2446,-31.0,148.0,2405.2,0.9833333333333333,高位
20250827,pullback_strengthening,0.75,5399,2296,-150.0,-20.0,2401.2,0.9392265193370166,高位
20250828,pullback_strengthening,0.75,5398,2221,-75.0,-137.0,2373.8,0.9065934065934066,高位
20250829,pullback_strengthening,0.75,5395,2200,-21.0,-229.0,2328.0,0.8961748633879781,高位
20250901,pullback_strengthening,0.75,5395,2158,-42.0,-319.0,2264.2,0.8858695652173914,高位
20250902,pullback_strengthening,0.75,5396,2105,-53.0,-341.0,2196.0,0.8702702702702703,高位
20250903,pullback_strengthening,0.75,5398,1925,-180.0,-371.0,2121.8,0.8279569892473119,高位
20250904,pullback_strengthening,0.75,5399,1799,-126.0,-422.0,2037.4,0.8021390374331551,高位
20250905,pullback_strengthening,0.75,5399,1889,90.0,-311.0,1975.2,0.8138297872340425,高位
20250908,pullback_strengthening,0.75,5400,1965,76.0,-193.0,1936.6,0.8412698412698413,高位
20250909,pullback_strengthening,0.75,5401,1892,-73.0,-213.0,1894.0,0.8105263157894737,高位
20250910,pullback_strengthening,0.75,5403,1819,-73.0,-106.0,1872.8,0.7905759162303665,高位
20250911,pullback_strengthening,0.75,5402,1851,32.0,52.0,1883.2,0.8020833333333334,高位
20250912,pullback_strengthening,0.75,5405,1845,-6.0,-44.0,1874.4,0.7979274611398963,高位
20250915,pullback_strengthening,0.75,5404,1825,-20.0,-140.0,1846.4,0.7835051546391752,高位
20250916,pullback_strengthening,0.75,5404,1758,-67.0,-134.0,1819.6,0.764102564102564,高位
20250917,pullback_strengthening,0.75,5403,1715,-43.0,-104.0,1798.8,0.7448979591836735,高位
20250918,pullback_strengthening,0.75,5402,1667,-48.0,-184.0,1762.0,0.7309644670050761,高位
20250919,pullback_strengthening,0.75,5403,1631,-36.0,-214.0,1719.2,0.7171717171717171,高位
20250922,pullback_strengthening,0.75,5400,1572,-59.0,-253.0,1668.6,0.7135678391959799,高位
20250923,pullback_strengthening,0.75,5405,1462,-110.0,-296.0,1609.4,0.695,高位
20250924,pullback_strengthening,0.75,5404,1400,-62.0,-315.0,1546.4,0.6666666666666666,高位
20250925,pullback_strengthening,0.75,5405,1339,-61.0,-328.0,1480.8,0.6435643564356436,中位
20250926,pullback_strengthening,0.75,5404,1279,-60.0,-352.0,1410.4,0.6305418719211823,中位
20250929,pullback_strengthening,0.75,5398,1189,-90.0,-383.0,1333.8,0.5784313725490197,中位
20250930,pullback_strengthening,0.75,5400,1128,-61.0,-334.0,1267.0,0.5365853658536586,中位
20251009,pullback_strengthening,0.75,5396,1063,-65.0,-337.0,1199.6,0.5048543689320388,中位
20251010,pullback_strengthening,0.75,5398,1030,-33.0,-309.0,1137.8,0.48792270531400966,中位
20251013,pullback_strengthening,0.75,5400,996,-34.0,-283.0,1081.2,0.4807692307692308,中位
20251014,pullback_strengthening,0.75,5400,912,-84.0,-277.0,1025.8,0.44976076555023925,中位
20251015,pullback_strengthening,0.75,5402,874,-38.0,-254.0,975.0,0.44285714285714284,中位
20251016,pullback_strengthening,0.75,5405,821,-53.0,-242.0,926.6,0.4312796208530806,中位
20251017,pullback_strengthening,0.75,5407,768,-53.0,-262.0,874.2,0.419811320754717,中位
20251020,pullback_strengthening,0.75,5406,749,-19.0,-247.0,824.8,0.41784037558685444,中位
20251021,pullback_strengthening,0.75,5405,737,-12.0,-175.0,789.8,0.411214953271028,中位
20251022,pullback_strengthening,0.75,5405,702,-35.0,-172.0,755.4,0.4,中位
20251023,pullback_strengthening,0.75,5408,682,-20.0,-139.0,727.6,0.39814814814814814,中位
20251024,pullback_strengthening,0.75,5408,679,-3.0,-89.0,709.8,0.39631336405529954,中位
20251027,pullback_strengthening,0.75,5407,650,-29.0,-99.0,690.0,0.3853211009174312,中位
20251028,pullback_strengthening,0.75,5404,626,-24.0,-111.0,667.8,0.3835616438356164,中位
20251029,pullback_strengthening,0.75,5405,609,-17.0,-93.0,649.2,0.37727272727272726,中位
20251030,pullback_strengthening,0.75,5404,573,-36.0,-109.0,627.4,0.36199095022624433,中位
20251031,pullback_strengthening,0.75,5407,540,-33.0,-139.0,599.6,0.35585585585585583,中位
20251103,pullback_strengthening,0.75,5408,541,1.0,-109.0,577.8,0.35874439461883406,中位
20251104,pullback_strengthening,0.75,5409,540,-1.0,-86.0,560.6,0.35714285714285715,中位
20251105,pullback_strengthening,0.75,5408,524,-16.0,-85.0,543.6,0.3466666666666667,中位
20251106,pullback_strengthening,0.75,5408,530,6.0,-43.0,535.0,0.3495575221238938,中位
20251107,pullback_strengthening,0.75,5408,522,-8.0,-18.0,531.4,0.3436123348017621,中位
20251110,pullback_strengthening,0.75,5411,533,11.0,-8.0,529.8,0.35526315789473684,中位
20251111,pullback_strengthening,0.75,5411,544,11.0,4.0,530.6,0.3799126637554585,中位
20251112,pullback_strengthening,0.75,5414,536,-8.0,12.0,533.0,0.3565217391304348,中位
20251113,pullback_strengthening,0.75,5413,547,11.0,17.0,536.4,0.3852813852813853,中位
20251114,pullback_strengthening,0.75,5412,569,22.0,47.0,545.8,0.3879310344827586,中位
20251117,pullback_strengthening,0.75,5411,582,13.0,49.0,555.6,0.3948497854077253,中位
20251118,pullback_strengthening,0.75,5411,611,29.0,67.0,569.0,0.41452991452991456,中位
20251119,pullback_strengthening,0.75,5413,644,33.0,108.0,590.6,0.425531914893617,中位
20251120,pullback_strengthening,0.75,5413,656,12.0,109.0,612.4,0.4322033898305085,中位
20251121,pullback_strengthening,0.75,5415,610,-46.0,41.0,620.6,0.4092827004219409,中位
20251124,pullback_strengthening,0.75,5411,606,-4.0,24.0,625.4,0.39915966386554624,中位
20251125,pullback_strengthening,0.75,5408,651,45.0,40.0,633.4,0.4351464435146444,中位
20251126,pullback_strengthening,0.75,5404,650,-1.0,6.0,634.6,0.43333333333333335,中位
20251127,pullback_strengthening,0.75,5403,661,11.0,5.0,635.6,0.44398340248962653,中位
20251128,pullback_strengthening,0.75,5403,709,48.0,99.0,655.4,0.4669421487603306,中位
20251201,pullback_strengthening,0.75,5403,737,28.0,131.0,681.6,0.48148148148148145,中位
20251202,pullback_strengthening,0.75,5406,778,41.0,127.0,707.0,0.4959016393442623,中位
20251203,pullback_strengthening,0.75,5412,790,12.0,140.0,735.0,0.49795918367346936,中位
20251204,pullback_strengthening,0.75,5410,748,-42.0,87.0,752.4,0.483739837398374,中位
20251205,pullback_strengthening,0.75,5407,741,-7.0,32.0,758.8,0.4777327935222672,中位
20251208,pullback_strengthening,0.75,5409,774,33.0,37.0,766.2,0.4959677419354839,中位
20251209,pullback_strengthening,0.75,5410,745,-29.0,-33.0,759.6,0.4819277108433735,中位
20251210,pullback_strengthening,0.75,5406,708,-37.0,-82.0,743.2,0.452,中位
20251211,pullback_strengthening,0.75,5410,666,-42.0,-82.0,726.8,0.4342629482071713,中位
20251212,pullback_strengthening,0.75,5413,589,-77.0,-152.0,696.4,0.373015873015873,中位
20251215,pullback_strengthening,0.75,5412,552,-37.0,-222.0,652.0,0.3557312252964427,中位
20251216,pullback_strengthening,0.75,5414,479,-73.0,-266.0,598.8,0.2952755905511811,低位
20251217,pullback_strengthening,0.75,5414,412,-67.0,-296.0,539.6,0.26666666666666666,低位
20251218,pullback_strengthening,0.75,5419,383,-29.0,-283.0,483.0,0.25390625,低位
20251219,pullback_strengthening,0.75,5418,371,-12.0,-218.0,439.4,0.245136186770428,低位
20251222,pullback_strengthening,0.75,5414,347,-24.0,-205.0,398.4,0.24031007751937986,低位
20251223,pullback_strengthening,0.75,5418,329,-18.0,-150.0,368.4,0.23166023166023167,低位
20251224,pullback_strengthening,0.75,5419,314,-15.0,-98.0,348.8,0.2230769230769231,低位
20251225,pullback_strengthening,0.75,5422,318,4.0,-65.0,335.8,0.2260536398467433,低位
20251226,pullback_strengthening,0.75,5421,297,-21.0,-74.0,321.0,0.20229007633587787,低位
20251229,pullback_strengthening,0.75,5423,315,18.0,-32.0,314.6,0.22813688212927757,低位
20251230,pullback_strengthening,0.75,5422,304,-11.0,-25.0,309.6,0.20454545454545456,低位
20251231,pullback_strengthening,0.75,5422,306,2.0,-8.0,308.0,0.21132075471698114,低位
20260105,pullback_strengthening,0.75,5422,317,11.0,-1.0,307.8,0.23684210526315788,低位
20260106,pullback_strengthening,0.75,5423,332,15.0,35.0,314.8,0.2546816479400749,低位
20260107,pullback_strengthening,0.75,5424,342,10.0,27.0,320.2,0.26492537313432835,低位
20260108,pullback_strengthening,0.75,5424,350,8.0,46.0,329.4,0.27137546468401486,低位
20260109,pullback_strengthening,0.75,5424,369,19.0,63.0,342.0,0.2777777777777778,低位
20260112,pullback_strengthening,0.75,5425,377,8.0,60.0,354.0,0.2878228782287823,低位
20260113,pullback_strengthening,0.75,5418,382,5.0,50.0,364.0,0.29411764705882354,低位
20260114,pullback_strengthening,0.75,5424,383,1.0,41.0,372.2,0.30036630036630035,低位
20260115,pullback_strengthening,0.75,5426,387,4.0,37.0,379.6,0.3029197080291971,低位
20260116,pullback_strengthening,0.75,5428,416,29.0,47.0,389.0,0.3236363636363636,低位
20260119,pullback_strengthening,0.75,5429,460,44.0,83.0,405.6,0.3442028985507246,中位
20260120,pullback_strengthening,0.75,5436,507,47.0,125.0,430.6,0.36101083032490977,中位
20260121,pullback_strengthening,0.75,5433,539,32.0,156.0,461.8,0.38489208633093525,中位
20260122,pullback_strengthening,0.75,5434,588,49.0,201.0,502.0,0.43010752688172044,中位
20260123,pullback_strengthening,0.75,5436,667,79.0,251.0,552.2,0.4928571428571429,中位
20260126,pullback_strengthening,0.75,5434,766,99.0,306.0,613.4,0.5480427046263345,中位
20260127,pullback_strengthening,0.75,5434,858,92.0,351.0,683.6,0.5780141843971631,中位
20260128,pullback_strengthening,0.75,5433,945,87.0,406.0,764.8,0.607773851590106,中位
20260129,pullback_strengthening,0.75,5433,1041,96.0,453.0,855.4,0.6302816901408451,中位
20260130,pullback_strengthening,0.75,5429,1109,68.0,442.0,943.8,0.656140350877193,中位
20260202,pullback_strengthening,0.75,5431,1182,73.0,416.0,1027.0,0.6923076923076923,高位
20260203,pullback_strengthening,0.75,5431,1318,136.0,460.0,1119.0,0.7456445993031359,高位
20260204,pullback_strengthening,0.75,5437,1492,174.0,547.0,1228.4,0.7881944444444444,高位
20260205,pullback_strengthening,0.75,5435,1666,174.0,625.0,1353.4,0.8131487889273357,高位
20260206,pullback_strengthening,0.75,5434,1810,144.0,701.0,1493.6,0.8482758620689655,高位
20260209,pullback_strengthening,0.75,5434,1981,171.0,799.0,1653.4,0.8969072164948454,高位
20260210,pullback_strengthening,0.75,5436,2020,39.0,702.0,1793.8,0.9041095890410958,高位
20260211,pullback_strengthening,0.75,5436,2013,-7.0,521.0,1898.0,0.9010238907849829,高位
20260212,pullback_strengthening,0.75,5441,2019,6.0,353.0,1968.6,0.9013605442176871,高位
20260213,pullback_strengthening,0.75,5440,1948,-71.0,138.0,1996.2,0.8813559322033898,高位
20260224,pullback_strengthening,0.75,5440,1929,-19.0,-52.0,1985.8,0.8716216216216216,高位
20260225,pullback_strengthening,0.75,5437,1932,3.0,-88.0,1968.2,0.8720538720538721,高位
20260226,pullback_strengthening,0.75,5437,1890,-42.0,-123.0,1943.6,0.8523489932885906,高位
20260227,pullback_strengthening,0.75,5438,1885,-5.0,-134.0,1916.8,0.8461538461538461,高位
20260302,pullback_strengthening,0.75,5437,1833,-52.0,-115.0,1893.8,0.8333333333333334,高位
20260303,pullback_strengthening,0.75,5440,1652,-181.0,-277.0,1838.4,0.7774086378737541,高位
20260304,pullback_strengthening,0.75,5441,1503,-149.0,-429.0,1752.6,0.7549668874172185,高位
20260305,pullback_strengthening,0.75,5442,1413,-90.0,-477.0,1657.2,0.735973597359736,高位
20260306,pullback_strengthening,0.75,5443,1324,-89.0,-561.0,1545.0,0.7072368421052632,高位
20260309,pullback_strengthening,0.75,5446,1256,-68.0,-577.0,1429.6,0.6786885245901639,高位
20260310,pullback_strengthening,0.75,5444,1203,-53.0,-449.0,1339.8,0.6601307189542484,中位
20260311,pullback_strengthening,0.75,5447,1119,-84.0,-384.0,1263.0,0.6188925081433225,中位
20260312,pullback_strengthening,0.75,5448,1061,-58.0,-352.0,1192.6,0.5909090909090909,中位
20260313,pullback_strengthening,0.75,5448,995,-66.0,-329.0,1126.8,0.5631067961165048,中位
20260316,pullback_strengthening,0.75,5448,937,-58.0,-319.0,1063.0,0.5516129032258065,中位
20260317,pullback_strengthening,0.75,5447,872,-65.0,-331.0,996.8,0.5305466237942122,中位
20260318,pullback_strengthening,0.75,5447,832,-40.0,-287.0,939.4,0.5192307692307693,中位
20260319,pullback_strengthening,0.75,5450,772,-60.0,-289.0,881.6,0.4984025559105431,中位
20260320,pullback_strengthening,0.75,5452,683,-89.0,-312.0,819.2,0.45222929936305734,中位
20260323,pullback_strengthening,0.75,5455,559,-124.0,-378.0,743.6,0.3682539682539683,中位
20260324,pullback_strengthening,0.75,5453,531,-28.0,-341.0,675.4,0.3322784810126582,低位
20260325,pullback_strengthening,0.75,5452,547,16.0,-285.0,618.4,0.3659305993690852,中位
20260326,pullback_strengthening,0.75,5454,547,0.0,-225.0,573.4,0.36792452830188677,中位
20260327,pullback_strengthening,0.75,5452,530,-17.0,-153.0,542.8,0.329153605015674,低位
20260330,pullback_strengthening,0.75,5449,499,-31.0,-60.0,530.8,0.3125,低位
20260331,pullback_strengthening,0.75,5453,486,-13.0,-45.0,521.8,0.308411214953271,低位
20260401,pullback_strengthening,0.75,5455,480,-6.0,-67.0,508.4,0.30434782608695654,低位
20260402,pullback_strengthening,0.75,5455,435,-45.0,-112.0,486.0,0.28173374613003094,低位
20260403,pullback_strengthening,0.75,5456,374,-61.0,-156.0,454.8,0.23765432098765432,低位
20260407,pullback_strengthening,0.75,5454,353,-21.0,-146.0,425.6,0.23076923076923078,低位
20260408,pullback_strengthening,0.75,5458,361,8.0,-125.0,400.6,0.2331288343558282,低位
20260409,pullback_strengthening,0.75,5459,335,-26.0,-145.0,371.6,0.21100917431192662,低位
20260410,pullback_strengthening,0.75,5461,318,-17.0,-117.0,348.2,0.19817073170731708,低位
20260413,pullback_strengthening,0.75,5460,306,-12.0,-68.0,334.6,0.17325227963525835,低位
20260414,pullback_strengthening,0.75,5462,282,-24.0,-71.0,320.4,0.14545454545454545,低位
20260415,pullback_strengthening,0.75,5460,286,4.0,-75.0,305.4,0.16012084592145015,低位
20260416,pullback_strengthening,0.75,5462,270,-16.0,-65.0,292.4,0.12048192771084337,低位
20260417,pullback_strengthening,0.75,5461,257,-13.0,-61.0,280.2,0.1021021021021021,低位
20260420,pullback_strengthening,0.75,5456,242,-15.0,-64.0,267.4,0.08383233532934131,低位
20260421,pullback_strengthening,0.75,5459,232,-10.0,-50.0,257.4,0.08358208955223881,低位
20260422,pullback_strengthening,0.75,5458,220,-12.0,-66.0,244.2,0.07738095238095238,低位
20260423,pullback_strengthening,0.75,5457,211,-9.0,-59.0,232.4,0.06824925816023739,低位
20260424,pullback_strengthening,0.75,5458,216,5.0,-41.0,224.2,0.07692307692307693,低位
20260427,pullback_strengthening,0.75,5457,215,-1.0,-27.0,218.8,0.07374631268436578,低位
20260428,pullback_strengthening,0.75,5450,219,4.0,-13.0,216.2,0.08529411764705883,低位
20260429,pullback_strengthening,0.75,5424,225,6.0,5.0,217.2,0.09090909090909091,低位
20260430,pullback_strengthening,0.75,5421,232,7.0,21.0,221.4,0.1023391812865497,低位
20260506,pullback_strengthening,0.75,5452,237,5.0,21.0,225.6,0.10495626822157435,低位
20260507,pullback_strengthening,0.75,5454,257,20.0,42.0,234.0,0.1308139534883721,低位
20260508,pullback_strengthening,0.75,5452,275,18.0,56.0,245.2,0.16231884057971013,低位
20260511,pullback_strengthening,0.75,5453,301,26.0,76.0,260.4,0.2023121387283237,低位
20260512,pullback_strengthening,0.75,5453,326,25.0,94.0,279.2,0.2478386167146974,低位
20260513,pullback_strengthening,0.75,5457,369,43.0,132.0,305.6,0.28448275862068967,低位
20260514,pullback_strengthening,0.75,5457,397,28.0,140.0,333.6,0.3151862464183381,低位
20260515,pullback_strengthening,0.75,5457,423,26.0,148.0,363.2,0.3342857142857143,中位
20260518,pullback_strengthening,0.75,5459,467,44.0,166.0,396.4,0.35327635327635326,中位
20260519,pullback_strengthening,0.75,5456,519,52.0,193.0,435.0,0.3778409090909091,中位
20260520,pullback_strengthening,0.75,5460,554,35.0,185.0,472.0,0.43342776203966005,中位
